Year/Month;NoDur;Durbl;Manuf;Enrgy;HiTec;Telcm;Shops;Hlth ;Utils;Other
193609;0.02264173;0.044973366;0.028976108;0.065132095;0.050978245;0.024692613;0.059683002;0.010544214;0.003294567;0.021565778
193610;0.057891478;0.04315527;0.069619342;0.081672149;0.047646653;0.046692728;0.084249232;0.034787825;0.033628181;0.061847403
193611;0.092123289;0.042484612;0.103729186;0.083053555;0.064944689;0.045164552;0.146262507;0.053161548;-0.025933382;0.07862632
193612;0.010049336;-0.045625178;0.060342229;0.123190611;-0.006823225;-0.031181117;-0.068064731;-0.024805119;0.014593002;0.033724869
193701;0.055340095;0.106789494;0.100478619;0.069805874;0.047646653;-0.002904213;0.038739828;0.085810656;0.075849312;0.065600457
193702;0.012916225;0.024204689;0.02810143;-0.010555514;0.01133551;-0.028605257;0.037006726;-0.035523556;-0.042594398;0.064100925
193703;-0.009747351;-0.034798506;0.019018006;0.047360571;-0.049610501;-0.018775155;-0.027885203;-0.034177452;-0.078610401;0.014198719
193704;-0.091896015;-0.121941671;-0.109368537;-0.084033996;-0.098495247;-0.070529766;-0.11272087;-0.055618424;-0.106138596;-0.121941671
193705;-0.022245609;-0.039884934;-0.002002003;-0.026036015;0.01232375;-0.027268427;-0.04144719;0.002796087;-0.068492996;-0.044683608
193706;-0.066781034;-0.103473408;-0.065178726;-0.064858572;-0.053189829;-0.062620362;-0.058901108;-0.071496002;-0.070959089;-0.130678324
193707;0.067658648;0.13496786;0.094400675;0.074457911;0.086177696;0.069246173;0.094036642;0.060153923;0.209288005;0.098215047
193708;-0.037909573;-0.064325211;-0.051398563;-0.066781034;-0.020508877;-0.025522957;-0.055935632;-0.045520515;-0.116309122;-0.070100628
193709;-0.184884839;-0.24794867;-0.241052972;-0.213440776;-0.228784431;-0.112944759;-0.205303633;-0.134331713;-0.176259965;-0.212327259
193710;-0.091676789;-0.141448364;-0.135590654;-0.069135739;-0.131362318;-0.069778895;-0.090800364;-0.049610501;-0.026754737;-0.098274569
193711;-0.112161367;-0.168537002;-0.117095772;-0.121489898;-0.122732765;-0.068707198;-0.155484903;-0.102143474;0.00019998;-0.099268002
193712;-0.079367935;-0.199915425;-0.090034123;-0.070422464;-0.061024702;-0.072140678;-0.140872559;-0.069135739;-0.13250335;-0.137883707
193801;0.06241126;0.102285794;0.02849027;0.02644717;0.02810143;0.025960102;0.05770271;0.040373894;-0.083707749;0.039028387
193802;0.042676274;0.041909403;0.082777426;0.060059756;0.094764576;0.023325825;0.042580448;0.050978245;0.068779515;0.042484612
193803;-0.27628065;-0.39630717;-0.353252237;-0.33128571;-0.355247392;-0.261105058;-0.307068786;-0.17840922;-0.317042228;-0.368313842
193804;0.158370336;0.197702659;0.195649017;0.169405165;0.202777565;0.149453953;0.170923512;0.12777737;0.197702659;0.192931736
193805;-0.051188037;-0.133302847;-0.091896015;-0.094310679;-0.068278841;-0.008637193;-0.056676177;-0.024087796;0.02508278;-0.06325934
193806;0.21333561;0.338327657;0.319979839;0.250914348;0.29177369;0.181571275;0.263517445;0.143060843;0.213093215;0.242710857
193807;0.118849134;0.179317048;0.100749903;0.110915061;0.127337248;0.0605305;0.135142594;0.062599142;0.01064316;0.122217633
193808;-0.06817178;-0.02040681;-0.050661915;-0.105582763;-0.040301297;-0.047091608;-0.056464537;-0.028193734;-0.093102618;-0.09805394
193809;-0.024087796;-0.01095984;-0.008939842;-0.012477522;-0.007830579;-0.030459207;-0.011162065;-0.018978967;0.012718772;-0.028605257
193810;0.105440512;0.165429689;0.150916885;0.064757247;0.134356052;0.020586634;0.124692444;0.092305671;0.251147748;0.134530893
193811;-0.037390389;-0.060068526;-0.018978967;-0.028399475;-0.049085208;-0.003807238;-0.009343515;0.01498713;-0.108699417;-0.077313103
193812;-0.004610613;0.00079968;0.056663847;0.024399887;0.063068691;0.00039992;0.005783245;-0.002002003;0.035270614;0.046310903
193901;-0.049610501;-0.099268002;-0.108253585;-0.086102699;-0.097171912;-0.019080888;-0.03448793;-0.056041391;-0.015316704;-0.080342753
193902;0.039413002;0.053445976;0.037488444;0.006975614;0.0329511;0.02887896;0.059494572;0.047837329;0.089383561;0.037681067
193903;-0.13056437;-0.249359198;-0.235595759;-0.157589921;-0.218653646;-0.057523186;-0.148616024;-0.085013374;-0.200159715;-0.188259149
193904;0.016758784;0.003892415;-0.004208845;0.004489905;-0.003305457;0.032854337;0.003693172;-0.002402885;0.025570276;-0.017654935
193905;0.061189168;0.074086543;0.092579181;0.050598053;0.101292251;0.099392744;0.134268621;0.059588791;0.09567375;0.062035391
193906;-0.053822807;-0.120023043;-0.105360516;-0.06443186;-0.124203603;-0.07763727;-0.045101974;-0.030459207;-0.079584479;-0.107585211
193907;0.100388174;0.171934464;0.155806451;0.054393484;0.16135325;0.142453968;0.09558287;0.078996006;0.164327293;0.118227381
193908;-0.093541744;-0.133302847;-0.12363764;-0.064538521;-0.13159042;-0.086975014;-0.117883041;-0.109368537;-0.087848091;-0.117658043
193909;0.310054923;0.327071041;0.346776112;0.53964629;0.198768888;0.094582642;0.125398409;0.138804963;0.091119593;0.441025284
