Year/Month,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
195309,48.04,109.07,82.64,301.37,125.02,876.68,61.69,66.16,121.92,50.18
195310,47.84,109.06,83.3,295.32,127.96,879.53,61.52,66.19,123.17,49.46
195311,48.11,117.46,88.36,311.64,136.97,891.64,61.93,67.82,128.32,51.18
195312,47.97,116.1,91.07,313.52,142.59,911.46,63.34,72.71,131.52,52.11
195401,47.47,114.54,91.22,314.53,141.95,903.48,63.67,71.32,131.64,50.5
195402,49.38,120.59,95.28,341.57,151.74,920.51,65.64,75.29,135.56,53.73
195403,48.86,120.83,95.45,347.67,159.48,944.09,65.45,74.8,137.2,54.21
195404,49.32,124.96,100.1,362.28,172.04,947.39,65.49,74.77,140.55,54.91
195405,49.68,131.85,106.03,384.43,187.25,966.11,66.38,75.52,141.8,56.4
195406,50.59,135.95,110.01,392.3,186.37,977.93,67.84,76.42,145.05,58.51
195407,51.29,140.48,112.8,373.68,204.18,922.42,69.7,76.6,152.24,58.3
195408,54.46,154.31,118.51,390.86,204.25,962.62,72.52,82.83,160.02,62.18
195409,52.64,147.3,113.27,388.8,194.97,947.58,71.91,80.32,156.62,60.44
195410,54.4,170.56,120.83,427.43,208.11,960.16,75.21,82.31,159.09,63.17
195411,53.12,169.25,119.33,425.45,204.32,952.04,73.19,80.83,152.52,63.32
195412,56.02,173.41,134.3,455.49,231.01,984.43,78.68,90.31,160.47,69.82
195501,58.15,185.92,142.74,484.62,236.42,987.71,79.95,95.54,164.73,75.94
195502,58.78,186.93,142.88,486.41,246.2,995.62,81.21,92.64,166.63,76.5
195503,59.3,183.15,148.73,494.41,258.26,1035.17,81.81,94.88,172.13,78.98
195504,58.53,183.13,148.92,492.83,252.97,1020.89,80.4,104.82,170.14,79.81
195505,60.81,193.51,155.2,500.52,271.79,1041.01,81.76,104.68,173.84,82.95
195506,60.32,189.44,158.98,493.4,271.91,1054.01,83.75,107.56,172.85,83.86
195507,64.03,220.01,180.03,546.51,277.85,1187.17,87.56,107.8,178.63,91.37
195508,65.21,261.4,177.81,571,269.35,1218.15,89.22,107.8,184.73,90.23
195509,64.4,250.53,182.77,570.13,269.05,1186.53,90.19,107.5,184.15,90.12
195510,63.04,276.77,181.45,573.9,256.51,1186.61,93.07,103.79,178.57,87.58
195511,62.45,263.28,175.52,567.68,242.49,1172.98,90.61,104.48,176.18,85.01
195512,64.25,286.72,188.56,610.42,267.92,1191.38,96.68,110.15,181.3,90.92
195601,64.99,279.02,194,632.75,279.98,1187.59,95.48,116.68,180.4,89.83
195602,63.85,260.62,184.64,635.01,265.03,1209.71,92.15,108.89,179.28,87.21
195603,64.19,272.62,192.62,659.63,280.44,1211.51,94.21,117.33,181.84,89.42
195604,65,283.69,207.61,734.71,308.1,1214.37,94.34,125.55,188.04,94.2
195605,66.18,268.95,209.88,761.13,306.52,1203.68,92.49,128.81,183.37,94.54
195606,63.65,254.25,196.03,707.9,289.27,1190.34,87.72,126.68,181.18,89.65
195607,65.78,327.47,203.77,721.29,290.79,1181.18,92.76,133.54,188.17,88.29
195608,67.18,342.37,216.24,773.53,306.14,1212.93,97.03,137.48,197.47,90.58
195609,65.84,341,208.72,728.48,294.57,1194.44,93.87,132.68,191.73,87.4
195610,63.38,337.81,195.89,697.96,273.14,1147.62,89.33,127.49,183.68,83.21
195611,63.85,333.14,197.48,700.07,282.02,1131.68,90.47,128.04,185,83.93
195612,63.06,317.96,194.15,731.64,283.14,1147.79,87.96,125.3,184.89,83.38
195701,63.53,320.53,204.51,773.99,294.11,1162.76,86.98,132.22,187.53,84.49
195702,64.57,304.83,192.55,740.94,277.49,1196.52,85.68,129.09,191.82,83.8
195703,63.16,296.37,186.1,719.64,275.3,1200.1,84.32,128.07,190.36,81.19
195704,63.89,302.76,189.39,742.04,286.86,1203.56,85.86,138.24,192.85,82.66
195705,65.11,330.47,196.39,792.56,310.9,1208.94,85.89,145.54,198.45,85.14
195706,65.59,335.09,203.26,848.23,328.16,1220.62,87.65,151.75,201.95,85.75
195707,65.6,325.63,197.99,821.62,301.56,1316.94,84.2,177.96,197.59,83.4
195708,66.56,336.22,199.19,828.54,309.94,1313.75,86.47,183.05,196.87,84.17
195709,64.83,323.59,186.14,776.74,287.32,1309.8,83.58,177.97,190.92,79.36
195710,63.8,300.29,172.92,714.38,267.9,1400.45,84.62,171.12,186.78,73.82
195711,62.31,287.16,164.5,671.33,267.44,1371,81.14,170.05,184.85,68.58
195712,63.88,267.18,169.42,682.27,284.24,1390.21,81.87,181.84,191.92,68.29
195801,63.8,244.86,162.07,634.06,273.3,1389.92,80.02,180.15,196.03,64.79
195802,68.47,258.26,170.69,643.2,284.26,1449.08,86.75,179.96,207.63,71.74
195803,69.79,251.24,167.14,608.95,278.71,1458.16,88.37,187.92,209.39,70.48
195804,72.35,257.76,169.24,656.73,284.76,1456.55,91.71,201.7,212.63,71.9
195805,75.34,268.69,171.46,689.88,284.35,1495.94,94.22,216.56,222.78,75.03
195806,76.96,282.77,176.88,695.61,288.19,1526.35,97.13,218.05,225.09,77.45
195807,79.92,314.08,180.86,741.84,284.86,1624.32,100.89,201.93,234.49,78.84
195808,81.15,343.41,196.33,745.75,295.57,1638.87,102.54,213.71,236.44,82.18
195809,83.12,338.93,200.73,755.56,301.2,1676.96,107.86,217.23,233.08,84.47
195810,86.32,373.67,209.68,779.9,318.55,1742.66,111.89,242.32,240.27,89
195811,88.37,380.45,215.75,788.84,332.69,1768,113,244.64,249.95,92.04
195812,91.44,392.23,221.58,798.88,346.64,1802.12,118.97,262.86,256.19,95.92
195901,93.52,404.06,232.7,808.43,390.41,2025.19,125.35,274.02,270.56,98.39
195902,96.97,403.21,234.38,811.67,381.85,2104.25,131.95,272.23,273.24,100.21
195903,99.39,394,242.4,746.68,403.5,2205.6,136.5,281.83,275.7,102.41
195904,99.32,390.86,242.03,762.22,411.68,2176.39,133.92,293.51,279.23,102.44
195905,102.19,428.94,251.82,774.63,446.21,2277.16,135.7,328.14,275.39,104.43
195906,103.08,451.84,260.95,762.11,466.95,2252.13,138.82,323.78,271.4,105.29
195907,105.89,462.78,264.13,797.84,432.88,2132.37,148.36,349.56,265.08,103.34
195908,109.7,500.07,273.7,836.48,435.1,2145.12,151.01,365.91,274.55,103.95
195909,108.78,512.26,267.45,804.86,423.55,2156.84,151.65,352.18,277.24,101.18
195910,105.31,490.15,253.74,748.83,409.95,2115.76,148.18,334.19,264.23,96.73
195911,109.16,484.65,257.54,756.41,430.68,2143.22,149.09,341.83,265.83,96.73
195912,109.87,480.61,261.78,746.82,476.59,2115.44,151.86,359.61,265.8,95.26
196001,110.87,508.51,266.95,777.9,498.4,2186.31,155.62,352.65,270.58,96.78
196002,107.04,450.6,244.32,718.69,449.36,2206.88,146.25,330.14,264.25,92.92
196003,110.11,437.36,244.34,688.4,472.9,2387.33,151.59,330.13,270.65,92.51
196004,108.8,414.03,235.81,682.37,479.06,2372.92,151.6,334.68,274.35,90.46
196005,110.34,405.3,228.45,652.58,489.04,2348.01,150.87,340.17,277.35,89.34
196006,116.98,399.22,236.09,624.13,535.16,2424.54,155.24,386.08,280.45,89.12
196007,123.85,403.77,235.21,652.74,497,2496,154.78,374.23,309.16,94.16
196008,122.54,400.9,225.23,656.66,476.06,2498.38,151.54,359.49,304.53,92.62
196009,127.51,410.27,227.78,677.26,480.71,2674.23,155.62,367.43,319.82,94.84
196010,125.25,388.33,211.42,670.37,437.83,2495.27,142.33,334.9,304.39,89.59
196011,127.95,383.32,209.15,685.33,423.54,2498.76,142.29,322.93,302.62,89.11
196012,139.3,377.29,217.79,702.04,452.19,2601.75,151.38,334.56,312.71,94.53
196101,146.84,376.06,226.66,739.14,464.95,2904.79,154.6,369.2,331.98,98.02
196102,157.89,407.32,241.5,809.97,478.28,3133.89,158.53,391.36,347.2,106.1
196103,167.81,421.9,252.48,824.96,490.67,3155.75,165.8,410.75,358.82,111.58
196104,176.51,438.17,256.1,851.35,503.06,3369.38,175.13,425.83,364.1,115.14
196105,173.97,432.75,252.5,891.57,505.45,3396.17,175.87,424.25,369.99,115.62
196106,179.72,436.44,262.81,885.94,519.11,3359.23,184.07,432.93,378.02,120.58
196107,176.84,422.91,250.59,853.25,475.22,3322.13,179.59,405.21,361.12,114.75
196108,182.83,452.38,257.12,872.35,483.7,3535.86,183.59,418.83,370.76,117.35
196109,191.54,466.19,262.16,866.83,504.58,3522.9,188.98,433.93,383.48,123.13
196110,191.24,491.83,250.81,810.9,504.81,3421.97,189.78,427.72,387.99,120.63
196111,197.49,492.72,249.96,862.05,521.77,3804.55,206.48,442.38,407.58,123.66
196112,207.53,534.93,255.85,913.12,541.61,4102.81,216.05,455.39,420.25,128.53
196201,200.64,546.05,256.64,947.6,536.93,4235.28,215.04,445.66,401.64,125.73
196202,189.45,539.68,247.57,962.66,510.24,3977.97,195.94,424.55,390.34,123.85
196203,189.28,528.07,249.86,1009.17,509.29,4116.05,198.5,439.63,399.36,125.42
196204,186.84,521.68,250.35,1008.86,509.45,3990.96,199.97,441.48,406.37,123.39
196205,174.1,497.99,230.27,991.92,453.1,3803,192.27,392.57,394.19,114.47
196206,153.84,469.16,210.08,953.25,406.34,3507.92,174.23,348.76,354.33,104.91
196207,141.88,432.15,184.55,806.82,335.4,2570.05,152.66,312.27,341.88,98.03
196208,149.14,468.56,194.24,844.97,373.32,2755.91,158.86,336.2,366.37,103.48
196209,149.78,482.91,198.07,853.88,385.17,2780.08,165.07,308.57,376.63,106.93
196210,140.78,468.9,186.4,838.47,350.14,2608.05,154.11,295.5,365.05,100.52
196211,136.92,478.65,189.43,832.98,349.56,2680.35,151.78,302.37,359.97,100.97
196212,152.63,503.85,213.47,915.95,399.51,2852.8,167.92,354.04,385.95,115.39
196301,154.49,518.27,210.98,958.47,397.86,2879.77,167.78,356.46,398.33,117.15
196302,163.49,550.2,223.43,981.76,420.26,2998.73,174.04,376.25,418.23,123.13
196303,157.8,530.24,216.51,963.15,398.11,2946.55,173.86,365.46,410.75,122.12
196304,161.48,569.53,222.91,1029.67,408.13,2999.74,177.05,369.28,417.18,126.09
196305,165.13,612.4,233.33,1111.99,439.18,3111.54,188.31,396.9,426.04,134.06
196306,167.53,654.29,237,1102.33,461.67,3069.61,192.49,394.83,429.09,138.36
196307,101.56,362.81,151.54,518.69,181.92,1695.59,98.33,317.96,390.3,78.71
196308,101.35,361.51,149.47,529.66,180.64,1691.71,97.11,319.46,392.37,78.12
196309,106.62,383.62,158.4,547.13,189.48,1753.1,103.02,348.9,415.35,82.09
196310,104.97,382.16,157.19,531.25,189.66,1792.33,103.9,334.34,404.13,79.82
196311,108.06,418.84,161.18,530.36,205.36,1853.22,104.2,345.32,400.27,80.9
196312,106.77,396.1,161.71,524.37,204.28,1919.7,103,338.18,397.26,80.97
196401,109.53,399.83,165.6,548.64,210.28,1914.37,103.23,342.8,408.48,82.95
196402,110.26,404.05,170.15,574.58,216.37,1978.53,105.56,355.28,413.24,83.89
196403,112.63,410.68,174.72,576.88,220.11,1961.33,106.93,360,415.37,88.33
196404,115.82,413.88,181.37,584.61,227.36,2031.53,110.02,352.54,411.24,90.43
196405,115.63,421.31,179.1,607.69,220.74,2047.95,114.02,347.21,414.5,90.82
196406,117.43,422.76,182,622.01,226.22,2027.69,118.1,347.94,416.56,92.65
196407,113.46,406.08,177.17,612.91,209.67,2047.62,115.43,359.11,416.76,92.29
196408,115.29,427.02,179.58,632.74,205.85,2006.95,116.05,375.93,436.3,93.2
196409,114.92,430.74,177.87,617,199.65,1964.52,116.38,358.79,434.82,90.22
196410,116.55,451.84,186.43,639.43,201.75,1941.45,120.3,368.13,441.75,93.5
196411,116.25,456.2,187.1,663.57,199.71,1924.18,122.86,378.44,444.9,95.28
196412,116.97,448.37,185.63,681.56,201.46,1869.56,126.36,384.99,449.48,93.21
196501,116.99,455.18,184.51,690.92,202.38,1924.47,126.69,401.04,450.54,91.57
196502,124.39,475.82,194.98,696.6,217.43,1929.7,131.43,431.46,467.3,95.88
196503,126.14,470.22,199.7,668.86,225.97,1932.82,132.93,440.56,468.08,98.75
196504,124.82,480.02,197.69,648.24,224.65,1897.57,132.27,435.99,464.41,98.21
196505,129.94,513.27,206.12,653.31,236.16,1941.26,141.76,448.57,466.25,101.14
196506,128.25,490.98,204.38,659.89,236.63,1983.09,141.67,441.63,460.37,99.31
196507,120.14,444.36,182.04,639.93,210.33,1775.51,124.8,416.07,439.68,93.05
196508,121.91,454.57,185.68,656.58,219.22,1768.74,123.39,432.12,443.33,96.34
196509,126.79,466.4,192.7,662.25,232.97,1781.04,127.63,457.86,445.85,101.13
196510,127.45,506.66,200.55,690.78,245.06,1797.77,127.73,467.73,450.81,103.03
196511,130.65,538.17,209.7,702.55,257.81,1756.67,127.78,482.4,454.57,106
196512,132.79,510.39,212.13,701.85,265.96,1668.56,129.06,498.39,448.33,109.67
196601,134.7,515.9,219.33,703.65,263.22,1651.52,131.21,528.98,445.76,113.93
196602,138.06,517.87,227.18,710.48,266.72,1629.97,125.22,542.81,431.18,120.44
196603,136.87,507.42,225.03,680.93,279.5,1625.81,123,532.84,411.64,122.56
196604,133.78,491.21,221.1,671.01,276.72,1544.02,120.6,523.73,409.78,118.78
196605,135.11,491.16,227.7,697.31,299.55,1563.4,125.63,523.19,413.57,122.53
196606,128.52,450.58,214.52,672.13,280.74,1503.97,122.19,494.03,400.65,112.75
196607,120.6,436.99,206.04,647.41,268.04,1476.25,112.94,496.67,388.35,113.63
196608,119.07,425.76,203.09,649.43,264.94,1458.96,110.47,487.79,386.6,112.17
196609,109.95,391.24,186.04,601.97,248.41,1379.79,103.03,446.51,351.67,98.77
196610,107.98,386.47,179.74,631,243.44,1369.25,101.34,441.12,365.86,96.92
196611,112.7,391.03,184.8,683.92,244.12,1495.15,100.65,462.24,401.23,100.26
196612,115.54,372.9,189.02,669.72,271.63,1440.62,101.23,491.44,393.91,108.46
196701,115.48,365.23,191.57,665.13,272.46,1480.88,96.99,490.5,400.93,111.05
196702,126.66,409.14,213.46,687.22,300.21,1573.1,108.16,521.38,411.13,124.4
196703,128.62,402.28,215.27,688.59,321.41,1594.85,112.15,526.81,402.45,123.66
196704,134.7,418.72,227.58,712.95,341.49,1638.91,114.67,567.68,407.33,129.21
196705,141.46,467.47,236.47,730.48,369.04,1696.53,125.51,592.66,413.9,131.73
196706,137.11,436.95,227.62,706.54,351.95,1587.79,119.15,559.3,395.01,129.37
196707,139.57,415.74,225.47,716.83,357.17,1611.72,121.14,585.8,386.23,135.37
196708,148,463.51,237.5,773.2,371.11,1504.96,128.13,607.64,394.04,146.56
196709,146.7,465.28,237.69,755.64,368.14,1473.84,127.57,609.58,389.49,145.38
196710,151.76,487.82,245.79,782.28,400.72,1606.78,130.88,626.82,387.8,145.35
196711,148.07,469.77,235.34,773.24,419.91,1617.88,132.04,595.03,365.43,137.97
196712,148.05,462.69,237.1,777.76,427.48,1604.35,133.3,615.73,375.24,136.57
196801,152.81,466.07,251.91,807.84,438.68,1674.68,138.37,633.81,388.63,143.91
196802,151.74,445.16,236.1,798.02,402.45,1719.76,140.16,591.74,388.02,140
196803,148.18,431.47,225.37,772.39,383.34,1662.72,138.96,564.69,380.55,134.81
196804,148.83,433.61,227.23,781.1,398.99,1640.51,143.44,564.65,358.71,135.34
196805,166.25,489.08,252.65,823.98,448.33,1676.87,160.97,631.4,366.04,151.57
196806,176.3,483.32,261.79,861.1,467.22,1648.75,167.57,650.42,366.06,161.29
196807,175.55,459.68,257.13,874.51,419.82,1538.98,163.81,624.95,393.25,168.68
196808,168.84,445.94,246.56,918.86,396.28,1535.98,155.35,599.06,392.7,162.52
196809,173.2,448.34,254.3,924.87,399.51,1539.82,158.37,600.71,387.58,162.14
196810,181.54,482.19,267.59,957.35,412.77,1583.61,172,605.68,387.31,176.78
196811,182.93,507.1,270.56,978.45,393.84,1633.73,174.38,605.03,387.85,178.85
196812,190.76,500.65,287.45,1037.72,427.43,1707.8,182.67,651.93,420.15,192.65
196901,188.4,480.9,278.11,1010.51,404.18,1591.17,178.57,644.27,406.76,186.28
196902,186.56,475.62,278.7,997.78,387.29,1610.22,176.43,642.37,415.41,187.68
196903,173.67,459.79,261.75,938.89,374.31,1541.77,169.43,607.37,391.95,172.63
196904,176.39,482.57,268.15,1004.88,396.56,1585.91,177.94,626.99,385.53,174.12
196905,178.01,488.18,271.66,999.66,411.88,1708.57,185.22,657.6,389.35,175.07
196906,180.19,489.49,268.65,1027.01,403.96,1712.2,185.74,666.52,387.65,173.27
196907,161.28,427.06,242.47,926.66,373.31,1552.99,166.33,598.53,358.74,179.17
196908,149.86,398.44,229.06,835.94,355.83,1483.21,151.88,581.72,346.78,162.89
196909,157.32,407.91,237.73,884.95,379.87,1492.7,164.29,633.26,340.62,176.76
196910,157.21,405.67,232.73,799.12,382.25,1431.4,163.13,646.52,325.14,175.08
196911,170.1,423.46,248.39,802.31,405.85,1481.47,173.79,704.04,350.69,189.18
196912,166.12,403.54,238.8,761.68,401.02,1484.68,167.01,704.46,330.57,178.17
197001,162.47,389.04,235.87,738.02,397.8,1399.33,162.98,733.9,327.06,171.07
197002,155.78,356.38,218.76,651.03,361.71,1363.55,153.09,681.33,312.04,155.83
197003,162.56,374.66,228.2,680.74,371.27,1457.66,160.72,717.1,336.32,170.18
197004,160.7,392.69,227.35,677.08,365.11,1487.36,157.77,679.99,344.62,167.43
197005,144.13,360.51,207.83,614.38,312.7,1356.59,140.42,610.96,315.63,144.29
197006,133.65,335.51,190.68,630.05,282.18,1291.29,127.46,561.58,296.89,132.21
197007,125.49,300.97,178.21,581.01,251.12,1144.28,116.8,527.78,282.42,121.85
197008,133.63,333.73,187.29,653.05,257.75,1261.79,128.64,538.78,305.85,131.89
197009,135.17,358.99,194.71,690.53,280.77,1323.57,134.94,546.64,318.17,138.4
197010,142.36,368.46,202.72,719.13,309.09,1307.85,145.53,589.82,315.11,148.53
197011,143.06,362.93,196.25,737.06,298.88,1258.81,143.41,594.2,311.28,139.83
197012,148.76,385.34,204.16,775.56,312.25,1320.73,153.79,609.94,338.55,144.94
197101,160.47,408.91,220.54,793.02,325.89,1407.84,162.82,643.78,361.37,156.8
197102,168.71,423.76,233.97,800.89,343.58,1545.16,176.66,675.24,370.81,169.19
197103,175.01,430.82,235.8,841.55,353.79,1448.59,182.97,681.89,359.51,173.53
197104,182.94,445.19,246.43,863.68,385.9,1455.4,195.84,706.35,366.45,183.36
197105,187.4,482.69,258.43,899.95,399.04,1520.83,205.4,735.84,352.23,192.21
197106,181.6,459.3,252.46,851.43,377.37,1426.44,200.99,718.2,337.28,179.9
197107,180.89,448.04,249.89,839.21,363.85,1328.67,193.48,729.59,354.58,170.75
197108,177.26,423.76,237.37,820.07,332.53,1279.68,186.37,713.6,345.72,164.28
197109,182.29,466.04,251.74,804.24,353.51,1260.79,197.49,733.75,335.53,175.27
197110,181.73,465.17,250.83,790.17,347.77,1262.46,198.69,738.18,329.19,174.15
197111,173.66,444.17,235.91,752.71,332.54,1239.34,191.72,719.51,336.77,166.63
197112,172.4,442.49,233.11,748.51,338.74,1230.3,191.65,722.57,330.77,165.44
197201,190.75,469.34,257.96,813.97,378.56,1319.88,211.23,778.2,356.19,178.63
197202,195.26,484.66,266.31,814.18,410.4,1333.17,211.56,797.99,353.72,184.81
197203,204.51,488.27,278.82,828.84,419.03,1322.46,222.94,852.88,342.85,189.22
197204,204.91,508.6,285.99,788.23,425.57,1314.37,227.29,856.42,340.92,194.3
197205,208.64,505.02,291.5,790.28,428.7,1300.38,225.73,865.66,330.16,197.93
197206,208.9,495.92,297.04,811.56,445.52,1301.98,229.4,895.43,327.35,197.44
197207,199.47,467.49,288.15,773.38,428.4,1286.14,212.5,794.18,329.59,188.02
197208,196.36,460.91,289.42,763.92,432.44,1295.62,207.78,818.4,328.43,183.09
197209,195.64,475.75,295.39,852.66,443.53,1347.38,207.06,825.26,345.82,189.19
197210,190.69,473.34,292.05,850.4,438.14,1401.27,206.47,821.35,344.98,185.84
197211,190.58,461.57,295.43,874.91,427.92,1433.1,208.12,833.34,366.8,188.26
197212,203.08,494.44,307.82,923.68,437.34,1517.85,220.69,826.98,388.06,197.46
197301,204.83,506.47,310.44,932.67,448.09,1536.93,226.19,857.46,382.09,195.87
197302,196.56,471.97,299.48,976.63,458.01,1504.38,216.29,847.03,364.45,181.39
197303,187.93,440.65,292.42,908.05,442.78,1419.74,201.95,839.13,354.87,170.61
197304,185.53,431.03,290.89,935.87,439.35,1423.07,190.91,845.32,345.92,170.02
197305,175.19,408.45,278.56,933.29,413.76,1435.36,175.89,798.4,342.54,157.2
197306,170.97,387.63,274.15,894.74,403.75,1406.64,172.24,805.34,341.38,149.02
197307,107.72,250.05,183.8,594.54,186.49,954.83,92.22,429.72,277.88,74.41
197308,116.82,270.06,196.6,602.51,197.1,951.88,103.11,459.08,270.12,81.93
197309,113.18,257.74,193.29,576.09,190.52,903.21,98.78,435.57,262.44,80.3
197310,119.71,278.85,202.59,629.2,186.84,970.59,107.22,439,282.15,86.37
197311,117.64,271.73,205.07,667.72,197.6,916.78,104.14,446.85,271.1,86.58
197312,102.23,223.54,175.38,628.44,176.28,837.87,85.24,420.45,237.74,75.66
197401,100.78,215.96,177.8,681.98,169.35,873.12,84.62,407.28,244.59,77.73
197402,103.17,230.08,178.56,628.77,172.72,890.64,90.55,396.83,254.42,78.69
197403,103,225.69,177.55,619.2,173.06,941.6,91.28,390.84,253.2,79.72
197404,101.43,226.32,176.2,605.58,169.4,895.3,88.45,398.35,242.83,76.83
197405,98.54,217.68,173.06,566.23,164.38,847.78,87.23,398.41,212.91,72.17
197406,96.1,220.28,169.22,519.14,157.72,823.33,88.48,396.62,200.52,66.34
197407,96.53,219.88,170.11,484.96,153.89,835.96,87.47,382.62,195.67,64.35
197408,87.06,196.56,157.96,486.2,142.88,772.21,76.35,331.13,195.96,60.28
197409,78.48,184.3,141.04,440.04,135.81,776.81,66.46,302.76,176.91,53.88
197410,68.85,163.66,123.48,405.09,113.91,745.34,58.78,255.61,173.15,48.72
197411,79.77,171.67,143.4,490,131.44,826.23,64.81,330.85,196.21,58.72
197412,76.49,162.61,134.16,479.14,125.02,788.61,60.84,325.54,193.88,57.21
197501,76.3,155.68,128.21,485.3,118.81,797.54,59.33,321.56,190.77,54.72
197502,90.76,188.31,146.74,516.24,137.57,886.09,74.53,321.85,225.52,64.46
197503,94.46,195.15,158.19,525.82,155.67,919.75,78.25,372.03,225.48,66.22
197504,100.93,209.07,166.49,513.65,157.07,908.48,86.45,376.44,222.13,68.93
197505,103.91,217.74,181.99,548.8,166.1,899.86,88.55,378.95,217.27,71.16
197506,109.33,224.41,186.83,610.61,176.47,941.97,92.67,411.87,233.53,75.23
197507,116.65,244.53,191.15,600.7,179.92,961.26,99.94,380.12,267.57,79.32
197508,110.66,241.8,180.5,573.22,163.8,920.71,92.36,334.18,253.33,74.46
197509,106.76,232,178.2,564.51,158.3,875.4,92.13,323.54,247.77,70.48
197510,103.9,225.49,167.98,557.43,156.82,861,88.95,306.65,244.52,66.02
197511,115.07,244.99,177.36,550.03,170.37,919.65,98.32,339.07,258.89,68.57
197512,120.12,251.95,182.34,537.59,178.33,969.92,102.7,360.38,264.88,70.99
197601,118.19,250.3,180.08,546.64,176.37,965.35,100.05,337.19,266.75,70.68
197602,131.4,288.93,211.05,593.29,208.64,1057.02,109.2,363.31,287.73,79.72
197603,130.87,300.94,214.31,569.9,210.67,1080.74,114.5,338.14,275.45,82.13
197604,131.92,313.06,216.04,610.95,219.11,1083.45,118.79,362.58,277.42,83.7
197605,129.76,318.58,213.85,633.42,212.17,1102.05,113.35,346.82,277.76,82.53
197606,126.78,306.06,211.1,661.54,212.72,1055.56,106.84,335.6,271.62,80.92
197607,128.97,314.4,211.88,634.08,221.37,1111.36,101.68,335.78,300.93,83.02
197608,131.42,313.63,209.08,628.96,216.43,1125.06,100,334.35,307.82,83.08
197609,130.48,307.06,205.33,618.14,215.01,1163.69,103.02,339.84,314.07,82.09
197610,132.32,322.11,207.71,661.56,221.03,1178.95,103.26,352.07,325.23,82.73
197611,130.23,317.75,200.61,647.04,212.09,1193.78,102.23,340.93,320.85,82.27
197612,131.7,311.2,199.58,650.93,215.7,1216.44,106.87,314.19,328.49,82.58
197701,139.09,346.13,211.22,698.84,225.85,1255.02,109.2,335.97,348.04,89.45
197702,133.66,333.02,198.84,698.25,218.05,1256.16,101.57,308.23,349.34,85.75
197703,131.58,319.16,196.96,678.96,215.2,1251.61,99.89,308.42,334.66,84.07
197704,129.52,309.41,197.07,664.52,215.44,1235.5,97.01,304.74,333.3,83.78
197705,130.75,318.64,199.24,692.79,208.35,1243.62,93.65,292.9,338.07,85.53
197706,129.71,314.78,193.64,682.98,203.83,1245,90.79,287.51,342.77,84.37
197707,135.2,330.76,199.78,653.33,204.69,1222.11,93.09,286.41,382.54,85.94
197708,137.78,325.37,192.74,650.45,205.86,1211.49,93.45,281.92,384.13,85.82
197709,137.79,321.9,190.11,607.49,206.48,1168.23,97.52,290.7,368.59,84.83
197710,138.77,326.13,189.08,611.86,203.54,1205.36,97.26,289.74,373.92,84.13
197711,134.15,310.93,180.6,595.02,197.96,1144.25,93.98,286.49,360.47,80.28
197712,140.12,309.82,188.38,609.39,208.44,1153.56,99.49,306.21,372.53,85.14
197801,140.04,311.87,190.79,620.27,215.87,1174.87,98.65,311.09,369.25,85.8
197802,133.46,289.81,179.68,575.98,206.17,1125.88,91.96,305,350.59,81.42
197803,133.68,288.31,174.81,563.9,197.91,1155.18,91.1,293.91,346.18,81.07
197804,139.75,304.98,181.07,581.67,197.27,1208.74,93.57,307.75,352.7,85.2
197805,150.64,333.77,202.43,629.71,224.48,1244.34,103.77,338.27,351.52,93.27
197806,156.09,330.68,213,634.09,227.59,1221.71,105.43,361.45,350.88,95.57
197807,157.87,313.11,205.25,589.53,216.58,1254.7,101.59,355.7,373.9,91.83
197808,163.31,332.45,220.85,618.34,236.27,1272.5,106.81,386.7,384.65,97.91
197809,170.05,339.39,228.83,643.43,249.48,1329.28,112.96,392.74,382.73,104.2
197810,169.7,338.8,224.24,677.31,239.03,1341.42,110.64,381.78,379.44,102.95
197811,149.77,300.16,198.9,602.11,213.33,1306.95,95.48,332.29,349.92,88.07
197812,152.47,298.13,203.84,638.22,224.75,1326.77,97.85,349.49,357.45,90.26
197901,154.79,298.38,207.26,659.9,239.35,1323.6,97.33,360.98,350.37,91.32
197902,160.32,314.03,220.37,687.07,250.16,1371.63,102.79,368.18,370.62,96.57
197903,154.15,299.25,209.64,685.06,241.3,1341.92,97.68,352.19,361.38,93.26
197904,160.55,320.2,224.78,752.62,262.06,1339.42,103.31,371.25,367.46,100.75
197905,160.98,328.88,223.46,787.6,263.21,1343.34,103.77,375.11,355.71,102.22
197906,158.53,325.2,218.1,765.57,256.55,1353.16,101.09,368.6,356.91,101.9
197907,162.22,331.36,219.01,753.22,236.24,1260.48,103.06,354.47,396.1,105.96
197908,166.8,337.24,224.51,767.71,232.51,1287.95,104.41,357.3,402.81,109.44
197909,179.11,352.33,239.86,822.72,245.43,1285.43,113.37,391.18,407.1,115.44
197910,175.38,350.22,238.03,878.36,241.39,1251.92,112.59,388.95,396.19,114.42
197911,162.28,320.14,217.06,856.36,224.51,1212,102.61,371.43,370.24,102.83
197912,170.35,311.59,226.24,934.2,240.64,1239.63,106.38,404.93,395.37,109.91
198001,177.29,322.05,236.99,958.14,245.72,1215.77,109.96,412.78,388.91,114.24
198002,183.33,354.92,253.3,1091.14,264.59,1190.64,111.13,410.11,392.82,119.73
198003,173.94,328.29,245,1227.68,253.31,1178.84,105.59,388.47,375.52,115.93
