1.68,2.62,0.76,1.57,3.33,7.88,3.04,4.49,0.16,3.38,458.93,12.519,20.41,0.3223518215,0.0295,0.0666,0.0734,0.0627,0.0417473699,0.0024583333,0.0020718232,5e-04,0.0043,0.0004706646,-0.0011537305,-0.007582,-0.009842,12.99,4.63
4.63,3.89,3.5,1.08,5.08,12.07,4.07,6.79,-1.3,3.4,467.83,12.5383,20.9033,0.3113628329,0.0302,0.0667,0.0731,0.0623,0.0403809173,0.0025166667,0.0041350793,0.0096,0.0051,0.0003142048,-0.0010548299,0.019884,0.01859,11.46,-0.72
-0.72,0.07,-0.84,-9.4,-1.15,-9.27,-1.09,-4.39,-5.44,-2.79,461.79,12.5577,21.3967,0.3110794108,0.031,0.0693,0.0766,0.0651,0.0438535951,0.0025833333,0.0006863418,-0.0259,-0.0188,0.000576328,-0.0010516947,-0.008655,-0.012084,13.76,0.07
0.07,4.23,3.2,-2.85,1.28,-0.47,0.44,-0.81,0.74,1.47,466.45,12.577,21.89,0.3052672229,0.0306,0.0693,0.0769,0.0654,0.0457468047,0.00255,0,0.002,0.0067,0.0002696863,-0.001012497,0.012646,0.010617,11.66,1.48
1.48,4.84,6.45,6.64,6.06,3.28,2.45,6.38,0.14,5.27,481.61,12.6203,22.1633,0.2880585672,0.0298,0.0692,0.0765,0.0637,0.0436888228,0.0024833333,0.0027434842,0.0257,0.0202,0.0004234858,-0.0009760773,0.033429,0.031954,10.63,-0.27
-0.27,-1.37,1.12,1,0.57,-2.5,-0.04,-2.93,-3.27,-1.51,467.14,12.6637,22.4367,0.2990588209,0.0325,0.0708,0.0776,0.0682,0.0450599942,0.0027083333,0.0034199726,-0.045,-0.0286,0.0010260883,-0.0011355039,-0.027161,-0.030121,14.87,-3.15
-3.15,-5.12,-4.14,-4.08,-4.71,-6.07,-3.94,-7.01,-3.31,-3.57,445.77,12.707,22.71,0.3074838051,0.035,0.0748,0.0813,0.0725,0.0419154208,0.0029166667,0.0034083163,-0.0395,-0.0383,0.0008921309,-0.001099839,-0.043456,-0.045728,20.45,-0.66
-0.66,-1.6,-0.31,1.55,-2.12,-2.65,-2.37,-4.52,1.78,-0.69,450.91,12.7497,23.54,0.3036647862,0.0368,0.0788,0.0852,0.0745,0.0398625296,0.0030666667,0.0013586957,-0.015,-0.0097,0.0013736767,-0.0009516278,0.012817,0.011477,13.77,-1.16
-1.16,-1.49,0.57,1.29,-1.09,0.05,-2.54,-0.19,-3.68,1.29,456.51,12.7923,24.37,0.2974694757,0.0414,0.0799,0.0862,0.0759,0.0396573234,0.00345,0.0006784261,-0.0082,-0.0062,0.0007504982,-0.0010085097,0.016309,0.012559,13.03,-2.47
-2.47,-3.6,-2.37,2.04,-5.45,-2.04,-4.42,-5.28,-2.05,-0.9,444.27,12.835,25.2,0.3084170767,0.0414,0.0797,0.0865,0.0774,0.0340103517,0.00345,0.0033898305,-0.01,-0.0081,0.0007971036,-0.0009657219,-0.024762,-0.027113,14.97,1
